title,date_company,content,date,company
"'미스몬테크리스토' 경성환, 이소연에 '고은조' 향한 그리움 고백...",2021.04.06 | 뉴스1 | 다음뉴스,"했다. 그때, 황가흔이 놀다 잠든 차훈의 애착베개를 찾으려다 발목을 다치게 됐고, 이에...사실을 차훈에게 전해 듣고, ""별이 인형 황가흔씨 아이였어요?""라고 조심스레...",2021.04.06,뉴스1
"오디션 프로그램의 창조주, 정확한 '독설'로 스타성 감별",2021.02.20 | 한겨레 | 다음뉴스,집어삼켜야만 나아갈 수 있는 단계가 있다. 때로는 포기해야 할 단계가 있다. 애착 인형은 언젠가는 버려야 한다. 사이먼 카월은 <브리튼스 갓 탤런트>의 심사위원이던 시절...,2021.02.20,한겨레
"오산시, 11월까지 예비 엄마 대상 ‘휴먼언택트 임산부 출산준비...",2021.03.11 | 인천일보,"육아, 모유 수유 등을 주제로 실시간 온라인 강의로 진행된다. 또 수료 후에는 애착인형, 튼살크림 등 출산준비교실 꾸러미를 배부해 예비 엄마 스스로 용품을 만들며 태교...",2021.03.11,인천일보
"오산시, ‘휴먼 언택트 임산부 출산준비교실’ 운영",2021.03.12 | 경인데일리,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.12,경인데일리
[세계로컬핫뉴스] 오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.12 | 세계타임즈,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.12,세계타임즈
"오산시, '휴먼 언택트 임산부 출산준비교실' 운영",2021.03.11 | 뉴스웍스,"화상회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,뉴스웍스
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 서울뉴스통신,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,서울뉴스통신
"오산시보건소, 온라인 출산준비교실 운영",2021.03.11 | 미디어와이,"화상회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다.과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,미디어와이
[오산시] 오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 플러스코리아,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,플러스코리아
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 경인투데이뉴스,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,경인투데이뉴스
"오산시, 예비맘 온라인 출산준비교실 운영",2021.03.11 | NSP통신,"화상회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,NSP통신
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 수원시민신문,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,수원시민신문
"오산시, '휴먼 언택트 임산부 출산준비교실' 운영",2021.03.11 | 세계뉴스통신,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,세계뉴스통신
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 등잔일보,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,등잔일보
"오산시, ‘휴먼 언택트 임산부 출산준비교실’ 운영",2021.03.11 | 경기경제신문,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,경기경제신문
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 광교신문,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,광교신문
오산시 ‘휴먼 언택트 임산부 출산 준비교실’ 운영,2021.03.11 | 중도일보,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,중도일보
"오산시, 안전. 건강. 임신·출산·육아 휴먼 언택트 임산부 출산...",2021.03.11 | (주)경기 타임스,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,(주)경기 타임스
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 경기중앙신문,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,경기중앙신문
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 케이에스피뉴스,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,케이에스피뉴스
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 위클리오늘,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,위클리오늘
"오산시, ‘휴먼 언택트 임산부 출산준비교실’ 운영",2021.03.11 | 수원화성신문,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,수원화성신문
[상생협력]코로나를 극복한 명품 파우치 브랜드 백스인백,2021.02.23 | 머니투데이 | 다음뉴스,편집샵 브랜드를 런칭하고 판매를 시작했다. 개성 있는 아동의류와 해외 오가닉 애착 인형 앤클레어쁘띠는 반년도 되지 않아 백화점 매장에서 자리를 잡아가고 있다. 매장을...,2021.02.23,머니투데이
"오산시, ‘휴먼 언택트 임산부 출산준비교실’ 운영",2021.03.11 | 경인투데이,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,경인투데이
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 미디어투데이,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,미디어투데이
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 데일리와이,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,데일리와이
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 미디어이슈,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,미디어이슈
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 경기IN,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,경기IN
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 경기앤뉴스,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,경기앤뉴스
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 투데이경제,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,투데이경제
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 경인저널,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,경인저널
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 경인신문,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,경인신문
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 뉴스후,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,뉴스후
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 경기인터넷신문,"화상회의 플랫폼 줌을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달해 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,경기인터넷신문
"젤리캣, '바쉬풀 카우'로 2021년 탄생 아기 축하·응원",2021.02.26 | 리드맘,흰 소의 해에 태어날 아기들을 축복하며 젤리캣의 바쉬풀 카우를 애착인형으로 추천한다. 영국 프리미엄 애착 인형 브랜드 젤리캣에서 바쉬풀 카우 2종을 새롭게 선보인다고...,2021.02.26,리드맘
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 오산시민신문,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,오산시민신문
신이 준 선물 '망각'을 기억하다 : 김환일 희곡전 성료 ①,2021.04.14 | 뉴스프리존,"비롯해 <양팔저울>, <2인실>, <무간도>, <인형의 집> 등 2인극이 적성에 맞는 편이예요...는 신춘문예 당선작이자 데뷔작으로 애착이 큰 편인데, 2년 남짓한 기간 동안 10여...",2021.04.14,뉴스프리존
"오산시, ‘휴먼 언택트 임산부 출산준비교실’ 운영",2021.03.11 | 브릿지경제신문,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,브릿지경제신문
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 시대일보,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,시대일보
"[세계로컬핫뉴스] 서울시, 의약품 올바른 폐기방법은? 시민이 발...",2021.03.15 | 세계타임즈,"등을 담은 운영 매뉴얼을 제작했으며, 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,세계타임즈
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 아시아일보,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며...",2021.03.11,아시아일보
"서울시, 의약품 올바른 폐기방법은? 시민이 발굴한 생활문제 디자...",2021.03.15 | 톱뉴스,"등을 담은 운영 매뉴얼을 제작했으며, 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,톱뉴스
"서울시, 의약품 올바른 폐기방법은? 시민이 발굴한 생활문제 디자...",2021.03.15 | 케이에스피뉴스,"등을 담은 운영 매뉴얼을 제작했으며 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,케이에스피뉴스
"서울시, 의약품 올바른 폐기방법은? 시민이 발굴한 생활문제 디자...",2021.03.15 | 미디어투데이,"등을 담은 운영 매뉴얼을 제작했으며 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,미디어투데이
"서울시, 의약품 올바른 폐기방법은? 시민이 발굴한 생활문제 디자...",2021.03.15 | 경인신문,"등을 담은 운영 매뉴얼을 제작했으며 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,경인신문
"서울시, 의약품 올바른 폐기방법은? 시민이 발굴한 생활문제 디자...",2021.03.15 | IPN뉴스,"등을 담은 운영 매뉴얼을 제작했으며 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,IPN뉴스
"서울시, 의약품 올바른 폐기방법은? 시민이 발굴한 생활문제 디자...",2021.03.15 | 중부뉴스통신,"등을 담은 운영 매뉴얼을 제작했으며 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,중부뉴스통신
"서울시, 의약품 올바른 폐기방법은? 시민이 발굴한 생활문제 디자...",2021.03.15 | 뉴스후,"등을 담은 운영 매뉴얼을 제작했으며 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,뉴스후
"충주시, 임신부 안전을 위해 비대면 출산준비교실 운영",2021.03.09 | 브레이크뉴스,"7주간 매주 월요일 오후 2시에 진행된다. 시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,브레이크뉴스
"서울시, 의약품 올바른 폐기방법은? 시민이 발굴한 생활문제 디자...",2021.03.15 | 뉴스쉐어,"등을 담은 운영 매뉴얼을 제작했으며, 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,뉴스쉐어
"서울시, 의약품 올바른 폐기방법은? 시민이 발굴한 생활문제 디자...",2021.03.15 | 환경미디어,"등을 담은 운영 매뉴얼을 제작했으며, 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,환경미디어
오산시 ‘휴먼 언택트 임산부 출산준비교실’ 운영,2021.03.11 | 오산인터넷뉴스,"회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다.또한 과정 수료 후 애착인형,튼살크림 등의 출산준비교실꾸러미를 전달하여 혼자서도 쉽게 용품을 만들며 태교...",2021.03.11,오산인터넷뉴스
충주시보건소 '비대면 출산준비교실' 운영,2021.03.09 | 충청일보,"1기는 오는 15일부터 7주간 매주 월요일 오후 2시에 진행된다. 참여 임신부에게 애착인형 만들기, 그림책 태교, 모유 수유, 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,충청일보
"충주시, '비대면 출산준비교실' 운영",2021.03.09 | 충청탑뉴스,"7주간 매주 월요일 오후 2시에 진행된다. 시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,충청탑뉴스
"서울시, 의약품 올바른 폐기방법은? 시민이 발굴한 생활문제 디자...",2021.03.15 | 위클리오늘,"등을 담은 운영 매뉴얼을 제작했으며 포장방식 등을 보완했다. ‘호야토토’는 애착인형, 스트레스볼, 색칠놀이북, 만화경, 팔찌, 팽이 등으로 구성돼 있으며 4월부터 서울...",2021.03.15,위클리오늘
"충주시, '비대면 출산준비교실' 운영",2021.03.09 | 충북일보,"7주간 매주 월요일 오후 2시에 이뤄진다. 시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,충북일보
"충주시, 임신부 안전을 위해 ‘비대면 출산준비교실’ 운영",2021.03.09 | 충청투데이,"7주간 매주 월요일 오후 2시에 진행된다. 시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,충청투데이
"충주시, 비대면 출산준비교실 운영",2021.03.09 | CCS충북방송,"오는 15일부터 7주간 매주 월요일 오후 2시에 진행될 예정입니다. 출산교실은 애착 인형 만들기와 그림책 태교, 영유아 위급상황 대처법 등 ‘출산태교 맞춤형 프로그램...",2021.03.09,CCS충북방송
"충주시, ‘비대면 출산준비교실’ 운영",2021.03.09 | 케이에스피뉴스,"7주간 매주 월요일 오후 2시에 진행된다.시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,케이에스피뉴스
"충주시, '비대면 출산준비교실' 운영",2021.03.09 | 중도일보,"7주간 매주 월요일 오후 2시에 진행된다. 시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,중도일보
"[충주시] 충주시, ‘비대면 출산준비교실’ 운영",2021.03.09 | 플러스코리아,"7주간 매주 월요일 오후 2시에 진행된다. 시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,플러스코리아
"충주시, ‘비대면 출산준비교실’ 운영",2021.03.09 | 미디어투데이,"7주간 매주 월요일 오후 2시에 진행된다. 시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,미디어투데이
"충주시, '비대면 출산준비교실' 운영",2021.03.09 | 국제뉴스,"7주간 매주 월요일 오후 2시에 진행된다. 시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,국제뉴스
"충주시, ‘비대면 출산준비교실’ 운영",2021.03.09 | 내외뉴스통신,"7주간 매주 월요일 오후 2시에 진행된다.시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,내외뉴스통신
"충주시, ‘비대면 출산준비교실’ 운영",2021.03.09 | 중부뉴스통신,"7주간 매주 월요일 오후 2시에 진행된다.시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,중부뉴스통신
"충주시, 비대면 출산준비교실 운영",2021.03.09 | 동양일보,"7주간 매주 월요일 오후 2시에 진행된다. 시는 출산준비교실에 참여한 임신부에게 애착 인형 만들기와 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된...",2021.03.09,동양일보
"충주시, ‘비대면 출산준비교실’ 운영",2021.03.09 | 충청매일,"7주간 매주 월요일 오후 2시에 진행된다.시는 출산교실에 참여한 임신부에게 애착 인형 만들기, 그림책 태교, 모유 수유와 영유아 위급상황 대처법 등으로 구성된 출산태교...",2021.03.09,충청매일
"""기선제압 확실하게옹"" 인형 사냥에 진심인 캣초딩의 공중부양",2021.01.25 | 노트펫,"담게 됐네요""라고 설명했다. 이어 ""이후로 저 곰인형은 비지의 애착 인형이 됐어요""라며 ""다른 인형도 줘봤는데 꼭 저 인형만 가지고 놀고 자거나 어딜 갈 때도 꼭 곰인형을...",2021.01.25,노트펫
"충주시보건소, ‘출산준비교실’ 비대면 운영",2021.03.09 | 한국공보뉴스,"오는3월15일부터7주간매주월요일오후2시에진행된다.시는출산교실에참여한임신부에게애착인형만들기,그림책태교,모유수유와영유아위급상황대처법등으로구성된출산태교맞춤형...",2021.03.09,한국공보뉴스
고수진 “빗방울을 구경하다가 만든 그림책 『먹구름 열차』”,2021.03.12 | YES24 채널예스,"자세히 살펴보면 퐁당퐁 친구들은 다양한 특징을 가졌어요. 책을 좋아하는 아이, 애착 인형과 꼭 붙어 다니는 아이, 호기심이 많거나 생각이 깊은 아이도 나오죠. 모두 제...",2021.03.12,YES24 채널예스
"젤리캣, 2021년 신축년 맞이 바쉬풀 카우 2종 출시",2021.02.25 | 부산일보,영국 프리미엄 애착 인형 브랜드 젤리캣에서 바쉬풀 카우 2종(사진)을 새롭게 선보인다고 25일 밝혔다. 젤리캣 신제품 바쉬풀 카우는 2021년 신축년 흰 소띠를 기념해...,2021.02.25,부산일보
"[11일 오산시 소식] 곽상욱 시장, 유네스코국제회의 자문위원 위...",2021.03.11 | 아시아타임즈,"화상회의 플랫폼 줌(ZOOM)을 통한 실시간 온라인 강의로 진행한다. 또한, 과정 수료 후 애착인형, 튼살크림 등의 출산준비교실 꾸러미를 전달하여 혼자서도 쉽게 용품을...",2021.03.11,아시아타임즈
"이스트프렌즈 ""새해에는 '황금부리 소원 복(福)인형'과 소원을 빌...",2020.12.15 | 마이데일리 | 다음뉴스,"받아 인체에 안전한 소재만을 사용했으며, 부드러운 털과 감촉으로 아이들의 애착인형 또는 연인들의 새해 선물로도 제격이다. 소원을 비는 방법은 간단하다. 소원 카드에...",2020.12.15,마이데일리
시흥시 ‘DIY 손태교교실’ 온라인 프로그램 운영,2021.03.03 | 뉴스피크,"가정에서 줌을 통해 실시간으로 수강할 수 있다. 이번 태교교실은 유기농 토수니 애착인형 만들기, 유기농 병아리 딸랑이 만들기 수업으로 초보자도 쉽게 참여할 수 있도록...",2021.03.03,뉴스피크
"소노펫클럽&리조트, '웰컴키트' 리뉴얼 오픈",2021.02.26 | 국제뉴스,꿈을 상징한다. 사랑스럽고 귀여운 캐릭터와 시선을 사로잡는 컬러로 반려동물의 애착인형이나 트렌디한 장식 소품으로 더없이 완벽하다. <웰컴 키트>에는 옐로우 컬러 인형...,2021.02.26,국제뉴스
다 함께 더 건강하게 중부건강생활지원센터 시흥시‘DIY 손태교교...,2021.03.03 | 케이에스피뉴스,"가정에서 줌을 통해 실시간으로 수강할 수 있다.이번 태교교실은 유기농 토수니 애착인형 만들기, 유기농 병아리 딸랑이 만들기 수업으로 초보자도 쉽게 참여할 수 있도록...",2021.03.03,케이에스피뉴스
다 함께 더 건강하게 중부건강생활지원센터 시흥시 ‘DIY 손태교...,2021.03.03 | 광교신문,"가정에서 줌을 통해 실시간으로 수강할 수 있다. 이번 태교교실은 유기농 토수니 애착인형 만들기, 유기농 병아리 딸랑이 만들기 수업으로 초보자도 쉽게 참여할 수 있도록...",2021.03.03,광교신문
시흥시‘DIY 손태교교실’온라인 프로그램 운영,2021.03.03 | 미디어이슈,"가정에서 줌을 통해 실시간으로 수강할 수 있다. 이번 태교교실은 유기농 토수니 애착인형 만들기, 유기농 병아리 딸랑이 만들기 수업으로 초보자도 쉽게 참여할 수 있도록...",2021.03.03,미디어이슈
다 함께 더 건강하게 중부건강생활지원센터 시흥시‘DIY 손태교교...,2021.03.03 | 경기앤뉴스,"가정에서 줌을 통해 실시간으로 수강할 수 있다.이번 태교교실은 유기농 토수니 애착인형 만들기, 유기농 병아리 딸랑이 만들기 수업으로 초보자도 쉽게 참여할 수 있도록...",2021.03.03,경기앤뉴스
다 함께 더 건강하게 중부건강생활지원센터 시흥시‘DIY 손태교교...,2021.03.03 | 미디어투데이,"가정에서 줌을 통해 실시간으로 수강할 수 있다. 이번 태교교실은 유기농 토수니 애착인형 만들기, 유기농 병아리 딸랑이 만들기 수업으로 초보자도 쉽게 참여할 수 있도록...",2021.03.03,미디어투데이
다 함께 더 건강하게 중부건강생활지원센터 시흥시‘DIY 손태교교...,2021.03.03 | 경인신문,"가정에서 줌을 통해 실시간으로 수강할 수 있다.이번 태교교실은 유기농 토수니 애착인형 만들기, 유기농 병아리 딸랑이 만들기 수업으로 초보자도 쉽게 참여할 수 있도록...",2021.03.03,경인신문
"시흥시, 쉽고 재미있는 태교 프로그램 ‘DIY 손태교교실’온라인 ...",2021.03.03 | 데일리와이,"가정에서 줌을 통해 실시간으로 수강할 수 있다. 이번 태교교실은 유기농 토수니 애착인형 만들기, 유기농 병아리 딸랑이 만들기 수업으로 초보자도 쉽게 참여할 수 있도록...",2021.03.03,데일리와이
다 함께 더 건강하게 중부건강생활지원센터 시흥시‘DIY 손태교교...,2021.03.03 | 경기인터넷신문,"가정에서 줌을 통해 실시간으로 수강할 수 있다.이번 태교교실은 유기농 토수니 애착인형 만들기, 유기농 병아리 딸랑이 만들기 수업으로 초보자도 쉽게 참여할 수 있도록...",2021.03.03,경기인터넷신문
